# radioglobe coastline data
# generated by mkcoast from Natural Earth GeoJSON
-14.1134 126.2282
-14.1636 126.2585
-14.1362 126.2988
-14.0621 126.3230
-14.0189 126.4031
-14.0789 126.4824
-14.1609 126.5697
-14.0894 126.6791
-13.9552 126.7807
-13.8730 126.7645
-13.7885 126.7756
-13.7441 126.9032
-13.7768 127.0061
-13.8674 127.0992
-13.9348 127.2931
-14.0314 127.4576
-14.0946 127.5311
-14.1951 127.6729
-14.2994 127.7635
-14.4852 127.8876
-14.7116 128.1805
-14.7518 128.1994
-14.8273 128.1599
-14.9241 128.1244
-15.0880 128.0805
-15.3293 128.0694
-15.3120 128.1117
-15.2256 128.1555
-15.2434 128.2018
-15.2985 128.2547
-15.2456 128.2590
-15.2136 128.2272
-15.1022 128.1729
-15.0432 128.1750
-14.9957 128.2184
-14.9389 128.2852
-14.9017 128.3582
-14.8691 128.4032
-14.8289 128.4099
-14.7880 128.4774
-14.7745 128.5758
-14.7810 128.6355
-14.8844 129.0582
-14.9876 129.1651
-15.1150 129.1752
-15.1603 129.2158
-15.0802 129.2379
-14.9061 129.2336
-14.8715 129.2676
-14.8984 129.3813
-14.9332 129.4590
-15.0474 129.5671
-15.1033 129.5877
-15.1397 129.6348
-15.0868 129.6503
-15.0118 129.6282
-14.9259 129.6127
-14.8510 129.6371
-14.8450 129.7635
-14.8289 129.8487
-14.7997 129.8084
-14.7896 129.7535
-14.7209 129.6630
-14.6471 129.6047
-14.5753 129.6986
-14.5574 129.6979
-14.5597 129.6079
-14.4897 129.4839
-14.3925 129.3787
-14.2135 129.4592
-14.0384 129.6196
-13.9800 129.7099
-13.9209 129.7184
-13.8119 129.7617
-13.7199 129.7893
-13.6484 129.7972
-13.5729 129.8389
-13.5017 129.9379
-13.4762 130.0727
-13.4483 130.1359
-13.3826 130.1993
-13.3022 130.2598
-13.1455 130.1350
-13.0592 130.1453
-12.9574 130.1682
-12.8829 130.3180
-12.6879 130.3999
-12.6586 130.4542
-12.6644 130.5719
-12.6469 130.6175
-12.4913 130.6096
-12.4311 130.6227
-12.4069 130.6724
-12.4277 130.7361
-12.4953 130.7766
-12.5578 130.8674
-12.5236 130.8982
-12.4551 130.8829
-12.3672 130.8738
-12.3482 130.9566
-12.3429 131.0234
-12.2711 131.0301
-12.2139 131.0195
-12.1896 131.0457
-12.1779 131.2199
-12.1190 131.2654
-12.0679 131.2916
-12.0959 131.3138
-12.2101 131.3421
-12.2770 131.4383
-12.2781 131.7263
-12.2319 131.8880
-12.2593 131.9567
-12.2808 132.0641
-12.2270 132.1823
-12.1860 132.2532
-12.2392 132.3721
-12.2951 132.4110
-12.1764 132.4416
-12.1349 132.5105
-12.1103 132.5838
-12.1301 132.6764
-12.1234 132.7128
-12.0352 132.6305
-11.9547 132.6353
-11.8358 132.6299
-11.7271 132.6447
-11.6490 132.6742
-11.4915 132.4752
-11.4677 132.2779
-11.5007 132.1336
-11.4747 132.0729
-11.3485 131.9446
-11.3024 131.8225
-11.2714 131.8118
-11.1809 131.9615
-11.1964 132.0186
-11.2812 132.1058
-11.3111 132.1555
-11.3050 132.1978
-11.2388 132.2250
-11.2040 132.2627
-11.2235 132.3340
-11.3669 132.5573
-11.5056 132.6828
-11.4689 132.7471
-11.3911 132.8571
-11.4073 132.9610
-11.4528 133.0249
-11.6218 133.1144
-11.7057 133.1853
-11.7282 133.3562
-11.7604 133.4432
-11.8162 133.5332
-11.8113 133.6545
-11.8320 133.9042
-11.9401 134.1395
-12.0077 134.2371
-12.0258 134.3511
-12.0527 134.4174
-12.0608 134.5381
-11.9844 134.7303
-12.0547 134.8164
-12.1025 134.8547
-12.1938 135.0297
-12.2217 135.2180
-12.1292 135.3523
-12.0606 135.5487
-11.9562 135.6855
-11.9070 135.7885
-11.8217 135.8853
-11.8258 135.9225
-11.9055 135.8436
-11.9507 135.8340
-11.9695 135.8958
-11.9928 135.8895
-12.0548 135.8043
-12.1516 135.7025
-12.2099 135.7044
-12.2417 135.7439
-12.2275 135.7908
-12.1785 135.8574
-12.1521 135.9378
-12.1914 136.0085
-12.3309 136.0314
-12.4225 136.0818
-12.4352 136.1927
-12.4338 136.2606
-12.3056 136.3285
-12.1964 136.2919
-12.1730 136.2499
-12.1316 136.2701
-11.9515 136.4434
-11.9576 136.5402
-12.1336 136.6098
-12.2265 136.7194
-12.2191 136.8364
-12.2436 136.8975
-12.3499 136.9475
-12.7843 136.5370
-12.8328 136.5178
-12.9116 136.5730
-13.0038 136.5943
-13.2252 136.4610
-13.2361 136.4119
-13.1764 136.3646
-13.1380 136.2941
-13.1649 136.2323
-13.1811 136.1661
-13.3043 135.9273
-13.6216 135.9292
-13.8102 135.9896
-13.9349 135.9545
-14.1531 135.8834
-14.2342 135.8063
-14.2866 135.7445
-14.5850 135.5389
-14.6566 135.4732
-14.7582 135.4052
-14.8557 135.4280
-14.9231 135.4533
-15.0004 135.5308
-15.1602 135.8326
-15.2702 135.9695
-15.4034 136.2054
-15.4952 136.2593
-15.5701 136.2914
-15.6553 136.4619
-15.7065 136.5836
-15.6934 136.6188
-15.6756 136.6441
-15.6754 136.6746
-15.6853 136.7049
-15.7520 136.7001
-15.7885 136.6867
-15.8350 136.6981
-15.8942 136.7847
-15.8924 136.9227
-15.8783 137.0021
-15.9413 137.0898
-15.9821 137.1689
-16.0663 137.2993
-16.1671 137.5264
-16.2330 137.7037
-16.4766 137.9129
-16.6170 138.0716
-16.7184 138.2450
-16.7896 138.5057
-16.7778 138.6257
-16.8606 138.8203
-16.8993 139.0099
-17.0141 139.1104
-17.1011 139.1445
-17.1678 139.1541
-17.3286 139.2484
-17.3806 139.4405
-17.5407 139.6896
-17.6113 139.8945
-17.6536 139.9460
-17.7026 140.0358
-17.7044 140.2097
-17.6245 140.5111
-17.5438 140.6484
-17.4145 140.8305
-17.1926 140.9158
-17.0146 140.9660
-16.6462 141.2191
-16.4635 141.2914
-16.2211 141.3557
-16.0695 141.4119
-15.9047 141.3932
-15.6053 141.4516
-15.1954 141.5814
-15.0566 141.6255
-14.8527 141.6035
-14.4701 141.5229
-14.3379 141.5590
-14.1528 141.5943
-14.0187 141.5354
-13.9268 141.4807
-13.7976 141.4726
-13.5538 141.5342
-13.4251 141.5888
-13.2591 141.6454
-12.9435 141.6136
-12.8335 141.7346
-12.7787 141.7822
-12.7782 141.8758
-12.8029 141.9203
-12.7398 141.9298
-12.6813 141.8929
-12.6133 141.8783
-12.5787 141.8521
-12.5666 141.7945
-12.5294 141.7467
-12.4914 141.6777
-12.3511 141.6886
-12.0801 141.8058
-11.9756 141.8705
-12.0192 141.9130
-12.0543 141.9611
-11.9763 141.9678
-11.8962 141.9516
-11.6317 142.0405
-11.2732 142.1390
-10.9466 142.1684
-10.8842 142.3265
-10.8022 142.4068
-10.7073 142.4564
-10.7073 142.5448
-10.7482 142.6051
-10.8194 142.5654
-10.8744 142.5527
-11.0104 142.7230
-11.1153 142.7797
-11.2140 142.8033
-11.3069 142.8368
-11.4322 142.8529
-11.6323 142.8506
-11.8214 142.8726
-11.8808 142.9340
-11.9190 142.9885
-11.9241 143.0664
-11.9545 143.1789
-12.0759 143.1529
-12.1696 143.1047
-12.2260 143.0990
-12.3035 143.1103
-12.3612 143.1906
-12.3977 143.2541
-12.4988 143.2896
-12.6399 143.4016
-12.7361 143.3976
-12.8558 143.4577
